"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","in_paper","neglog10_padj"
"GO:0044248","cellular catabolic process","77/2815","323/18805",0.238390092879257,1.59251356895006,4.50676764341409,1.55003824573673e-05,0.000422521390230428,0.000310222335884982,"ALDH4A1/ECE1/PCSK9/DDAH1/SH3GLB1/ABCD3/GLUL/LPIN1/HAAO/PRKCE/CYP26B1/SUCLG1/FABP1/HNMT/KYNU/NFE2L2/HIBCH/GLS/IRS1/GLB1/HYAL1/ACOX2/HGD/ALDH1L1/PIK3R4/EHHADH/MTRR/ERAP2/CDO1/MYLIP/PPARD/BCKDHB/DDO/ECHDC1/ARG1/ALDH8A1/AIG1/CROT/AKR1D1/HGSNAT/CPQ/GLDC/AUH/MAT1A/GLUD1/ACADSB/NAALADL1/AMDHD1/PAH/SDS/PCCA/IRS2/SLC25A21/NEDD4/ABHD2/ANPEP/AMDHD2/CRYM/BCKDK/GPT2/TAT/RNF43/ACOX1/LPIN2/ABHD3/ACAA2/NEDD4L/PRODH2/HAO1/KIF16B/ITCH/PTPN1/PCK1/FTCD/GGT1/ZNRF3/MPST",77,FALSE,3.37415129991218
"GO:2000628","regulation of miRNA metabolic process","30/2815","92/18805",0.326086956521739,2.17835354081396,4.75376714780169,1.66950236088966e-05,0.000453098566503461,0.000332672614776221,"JUN/NOTCH2/POU2F1/RC3H1/TGFB2/AGT/MYCN/ATOH8/PPARG/NFKB1/TENT2/EGR1/NR3C1/PPARD/VEGFA/LIN28B/FOXO3/QKI/EGFR/MYC/NFIB/KLF4/BMPR1A/TEAD1/BMP4/SMAD6/SMAD3/MRTFB/SOX9/GATA6",30,FALSE,3.34380731182351
"GO:0035265","organ growth","49/2815","181/18805",0.270718232044199,1.80847472596489,4.58573910309793,1.72439853012974e-05,0.00046596247238071,0.000342117511584092,"SKI/TGFBR3/S1PR1/RGS2/PROX1/TGFB2/MEIS1/ERBB4/VGLL4/TGFBR2/FOXP1/IFT80/OSTN/FGFR3/EVC/PDLIM5/WWC2/SORBS2/PRLR/WWC1/FOXC1/EDN1/JARID2/MAPK14/PIM1/CGA/CITED2/SHH/GATA4/ADRA1A/NRG1/STK3/EXT1/NOTCH1/PRKG1/BMPR1A/PTEN/TENM4/YAP1/DUSP6/IGF1/LATS2/FGF9/SPRY2/MAP2K4/TBX2/SOX9/GATA6/RUNX1",49,FALSE,3.33164905904876
"GO:0009410","response to xenobiotic stimulus","101/2815","453/18805",0.222958057395143,1.48942318625779,4.42417227432109,1.74845981314198e-05,0.000470418949726296,0.000345389532466188,"ERRFI1/HSPG2/LCK/CTPS1/CRYZ/BCAR3/GCLM/ABCD3/VAV3/ATP1A1/HMGCS2/FMO5/APOA2/FMO2/C1orf115/CYP26B1/SULT1C3/SULT1C4/IL1B/NFE2L2/AOX1/CREB1/CPS1/TGFBR2/CTNNB1/NFKBIZ/BCHE/UGT2B15/UGT2B7/SULT1B1/ACSL1/TENT4A/PRKAA1/ITGA2/PCSK1/SLC34A1/BPHL/EDN1/BAK1/GCLC/MYO6/HTR1B/FOXO3/TRAF3IP2/AHR/ADCY1/EGFR/SEMA3C/ABCB1/CYP3A5/BRAF/GATA4/ADRA1A/PTK2B/MYC/PLIN2/ABCA1/ALAD/ASS1/VAV2/AGPAT2/AKR1C1/LIPA/ABCC2/AS3MT/ADD3/TH/SMPD1/CAT/GLYAT/SHANK2/PDE3A/DUSP6/ALDH2/CPB2/SLITRK5/ABCC4/RAP2A/SLC28A2/RORA/CDH1/CYB5B/PFAS/PPM1E/MAP2K6/RECQL5/RPTOR/TGIF1/PTPRM/GATA6/FGF21/SMOX/SRC/TOP1/HNF4A/HEMK2/COL18A1/CRKL/CHEK2/MT-ND1/MT-CYB",101,FALSE,3.32751519204288
"GO:0009267","cellular response to starvation","51/2815","191/18805",0.267015706806283,1.78374080514819,4.5678241526039,1.77004367974806e-05,0.000474173339208369,0.000348146068589284,"PCSK9/SH3GLB1/ELAPOR1/XPR1/GLUL/RALB/INHBB/NFE2L2/BMPR2/PIK3R4/PAK2/ALB/DAP/PRKAA1/CPEB4/SLC34A1/FOXO3/MIOS/UPP1/WRN/PLIN2/AKR1C3/MICU1/AMBRA1/CHKA/SESN3/LRRK2/SLC38A2/SLC39A5/MAP1LC3B2/FOXO1/STK24/PRKD1/PRKCH/IGF1R/CLEC16A/WDR59/MYH13/KRT20/WIPI1/RPTOR/PIK3C3/TNFRSF11A/PLIN3/PAK4/FOXA3/PAK5/PCK1/XBP1/SMDT1/LAMP2",51,TRUE,3.32406286824098
"GO:0031960","response to corticosteroid","44/2815","157/18805",0.280254777070064,1.87218155694584,4.60448098503521,1.79860786657152e-05,0.00047975742020352,0.000352245995102216,"PTPRU/HMGCS2/APOA2/PTPRC/PARP1/SDC1/ZFP36L2/STK39/CFLAR/CPS1/GLB1/BCHE/IGFBP7/AREG/PCSK1/CDO1/NR3C1/SLIT3/EDN1/HTR1B/BCKDHB/FOXO3/SGK1/EGFR/CALCR/KLF9/ANXA1/ALAD/PAPPA/ASS1/AKR1C3/CPN1/TH/A2M/AVPR1A/GJB2/ZFP36L1/IGF1R/TAT/TBX2/SSTR2/SRC/PCK1/UBE2L3",44,TRUE,3.31897829949291
"GO:0046632","alpha-beta T cell differentiation","40/2815","138/18805",0.289855072463768,1.9363142585013,4.63195152240813,1.80661981966924e-05,0.000479835135865142,0.000352303055252639,"PRKCZ/RUNX3/JAK1/IL6R/TNFSF18/TNFSF4/RC3H1/SOCS5/IHH/TGFBR2/FOXP1/NFKBIZ/BCL6/OPA1/LEF1/IL6ST/PIK3R1/IRF4/CD83/GLI3/BRAF/SLC4A2/SHH/TOX/RIPK2/SHB/ANXA1/TNFSF8/MEN1/ZBTB16/BCL11B/RORA/IL4R/ZFPM1/SOCS3/SMAD7/BRD4/BCL3/RUNX1/NKAP",40,TRUE,3.31890795404711
"GO:0010975","regulation of neuron projection development","100/2815","448/18805",0.223214285714286,1.49113486424765,4.41447443979448,1.82758568099518e-05,0.000483338085420641,0.000354874979937922,"ELAVL4/DAB1/NEGR1/NTNG1/ADCY10/ABL2/RGS2/SLC30A1/TRIM67/RTN4/BCL11A/CTNNA2/NFE2L2/ZNF804A/CFLAR/BMPR2/MAP2/FN1/NEU4/KAT2B/PLXNB1/SEMA3F/WNT5A/PTPRG/ROBO2/ROBO1/TNIK/MAP3K13/DGKG/HES1/PAK2/SPP1/PDLIM5/PPP3CA/MGARP/RAPGEF2/DAB2/ENC1/ARSB/NR2F1/DTNBP1/MYLIP/VEGFA/POU3F2/FYN/SYNE1/TIAM2/HECW1/COBL/SEMA3A/RELN/NRCAM/BRAF/PRAG1/PTK2B/KIF13B/TOX/SDC2/CSMD3/KANK1/SEMA4D/KLF4/CAMK1D/NRP1/ZNF365/BMPR1A/PTEN/SHOC2/INPP5F/CAPRIN1/LRRC4C/EHD1/FAT3/LRRK2/CNTN1/ADCY6/DIP2B/ATF1/PLXNC1/RAP2A/STK24/PRKD1/ARF6/NEDD4/IGF1R/CX3CL1/CDH1/RTN4RL1/DCC/NEDD4L/ARHGAP35/SNAP25/CBFA2T2/PREX1/PTPN1/ADNP/BMP7/CRKL/KREMEN1/CDKL5",100,TRUE,3.31574898256369
"GO:0030098","lymphocyte differentiation","97/2815","432/18805",0.224537037037037,1.49997121899875,4.41099869838065,1.89071256321119e-05,0.000494083170532106,0.000362764202778792,"PRKCZ/RUNX3/LCK/JAK1/NOTCH2/IL6R/TNFSF18/TNFSF4/RC3H1/PTPRC/DUSP10/IRF2BP2/ID2/ZFP36L2/SOCS5/CYP26B1/IL1RL2/MERTK/IL1B/GLI2/SP3/CD28/CTLA4/IHH/NHEJ1/HDAC4/TGFBR2/CTNNB1/FOXP1/NFKBIZ/BCL6/OPA1/LEF1/IL6ST/PIK3R1/CAMK4/EGR1/IRF4/CD83/SOX4/BAK1/RUNX2/FOXO3/TRAF3IP2/ARID1B/CCR6/GLI3/CDK6/BRAF/SLC4A2/SHH/PTK2B/TOX/CHD7/RIPK2/ST3GAL1/SMARCA2/SHB/ANXA1/TNFSF8/KLF6/FZD8/ZMIZ1/LIPA/HHEX/AMBRA1/PTPRJ/MEN1/POU2AF1/ZBTB16/LIG4/BMP4/ZFP36L1/BCL11B/DLL4/ONECUT1/RORA/IL4R/PLCG2/IRF8/ZFPM1/PIK3R6/IKZF3/FOXJ1/C17orf99/SOCS3/SMAD7/BRD4/PGLYRP2/BCL3/MAFB/PREX1/PCK1/RUNX1/XBP1/PATZ1/NKAP",97,TRUE,3.30619993880339
"GO:0060412","ventricular septum morphogenesis","18/2815","43/18805",0.418604651162791,2.79639803378909,4.94808694267001,1.89206427331684e-05,0.000494083170532106,0.000362764202778792,"TGFBR3/PROX1/TGFB2/BMPR2/TGFBR2/ROBO2/ROBO1/HES1/SLIT3/SOX4/CITED2/NOTCH1/BMPR1A/WNT11/TBX3/BMP4/ZFPM1/SMAD7",18,TRUE,3.30619993880339
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","18/2815","43/18805",0.418604651162791,2.79639803378909,4.94808694267001,1.89206427331684e-05,0.000494083170532106,0.000362764202778792,"S100A10/LIMS1/FGB/FGA/FGG/DAB2/RREB1/NEDD9/RAC1/BRAF/DOCK5/HAS2/NRP1/DOCK1/ARHGEF7/PREX1/CRKL/TRIOBP",18,TRUE,3.30619993880339
"GO:0003231","cardiac ventricle development","38/2815","129/18805",0.294573643410853,1.96783565340714,4.62801361833154,1.9399241635031e-05,0.000504461450885847,0.000370384111375729,"LUZP1/CCN1/LMO4/TGFBR3/TNNI1/PROX1/TGFB2/PAX8/BMPR2/TGFBR2/WNT5A/ROBO2/ROBO1/HES1/SLIT3/FOXC1/DSP/SOX4/CITED2/SEMA3C/GATA4/NRG1/CHD7/TMEM65/CNTRL/NOTCH1/BMPR1A/WNT11/TBX3/HECTD1/BMP4/DLL4/SMAD6/SALL1/ZFPM1/MED1/SMAD7/JAG1",38,TRUE,3.29717201536803
"GO:0072175","epithelial tube formation","39/2815","134/18805",0.291044776119403,1.944261817025,4.60257768195154,2.06151140429425e-05,0.000530920477533051,0.000389810775306902,"SKI/LUZP1/PHACTR4/BCL10/HS2ST1/LMO4/PROX1/TGFB2/OSR1/PAX8/TRIM71/CTNNB1/SETD2/WNT5A/IFT57/OPA1/CC2D2A/EGF/VEGFA/CITED2/COBL/DLC1/STK3/KIF20B/PAX2/DEAF1/ST14/TULP3/KDM2B/BMP4/SIX1/SIX4/HNF1B/SOX9/MIB1/ARHGAP35/OVOL2/BMP7/CELSR1",39,TRUE,3.2749705236547
"GO:0051893","regulation of focal adhesion assembly","23/2815","63/18805",0.365079365079365,2.43883391130283,4.7996886033973,2.07075377148946e-05,0.000530920477533051,0.000389810775306902,"S100A10/ROCK2/WDPCP/MAP4K4/LIMS1/EPB41L5/PHLDB2/HRG/DUSP22/VEGFA/RAC1/DLC1/DMTN/PTK2/NRP1/PTEN/PTPRJ/CORO1C/SMAD3/PEAK1/DUSP3/PTPRA/SRC",23,TRUE,3.2749705236547
"GO:0090109","regulation of cell-substrate junction assembly","23/2815","63/18805",0.365079365079365,2.43883391130283,4.7996886033973,2.07075377148946e-05,0.000530920477533051,0.000389810775306902,"S100A10/ROCK2/WDPCP/MAP4K4/LIMS1/EPB41L5/PHLDB2/HRG/DUSP22/VEGFA/RAC1/DLC1/DMTN/PTK2/NRP1/PTEN/PTPRJ/CORO1C/SMAD3/PEAK1/DUSP3/PTPRA/SRC",23,TRUE,3.2749705236547
"GO:0071559","response to transforming growth factor beta","75/2815","315/18805",0.238095238095238,1.5905438551975,4.43485132668962,2.07826606361164e-05,0.000530920477533051,0.000389810775306902,"SKI/PRDM16/RUNX3/JUN/TGFBR3/TRIM33/TGFB2/PARP1/ARID4B/ROCK2/ZFP36L2/LIMS1/EPB41L5/ZEB2/CFLAR/STK16/PPARG/TGFBR2/WNT5A/NFKBIZ/ITGB5/PAK2/NPNT/SPRY1/DAB2/SMAD5/NR3C1/DUSP22/GCNT2/EDN1/CD2AP/FKBP1C/CD109/FYN/PTPRK/CITED2/ZNF703/PTK2/BAMBI/ZMIZ1/BMPR1A/HTRA1/SOX6/LPXN/MEN1/PDE3A/SOX5/LEMD3/SUDS3/LATS2/SPRY2/BRMS1L/ERO1A/PPM1A/FUT8/ZFP36L1/ONECUT1/RNF111/SMAD6/SMAD3/IGF1R/ZFHX3/GLG1/WWOX/NLK/SOX9/YES1/SMAD7/FERMT1/OVOL2/ID1/SRC/CRKL/XBP1/USP9X",75,TRUE,3.2749705236547
"GO:0007369","gastrulation","53/2815","202/18805",0.262376237623762,1.75274783250972,4.51308792194036,2.08438610648535e-05,0.000530920477533051,0.000389810775306902,"PLPP3/WLS/LAMB3/OSR1/ATOH8/EPB41L5/ACVR2A/COL5A2/BMPR2/FN1/TGFBR2/CTNNB1/SETD2/DAG1/WNT5A/PHLDB2/ITGB5/SOX2/UGDH/LEF1/ITGA2/MACROH2A1/DUSP1/FOXC1/GJA1/LAMB1/EXOC4/EXT1/KLF4/BMPR1A/WNT8B/PAX2/TAF10/WNT11/TENM4/PHLDB1/WNK1/HMGA2/BMP4/SMAD3/HNF1B/GRB2/GATA6/MBP/MKKS/KIF16B/FOXA2/HNF4A/BMP7/ETS2/POFUT2/AMOT/GPC3",53,TRUE,3.2749705236547
"GO:0061005","cell differentiation involved in kidney development","22/2815","59/18805",0.372881355932203,2.49095342746184,4.81255677653511,2.12112350873243e-05,0.000537315414388435,0.000394506045877777,"NOTCH2/OSR1/POU3F3/PAX8/CTNNB1/WWTR1/HES1/EDN1/CD2AP/GLI3/SHH/EXT1/MTSS1/NOTCH1/PAX2/YAP1/MYO1E/GLIS2/SALL1/FOXJ1/JAG1/ASXL1",22,TRUE,3.2697707003064
"GO:0042632","cholesterol homeostasis","34/2815","111/18805",0.306306306306306,2.0462131758757,4.63842612795383,2.12678345839992e-05,0.000537315414388435,0.000394506045877777,"ERRFI1/FABP3/PCSK9/NEGR1/APOA2/SOAT1/NR5A2/APOB/CNBP/MTTP/FGFR4/MYLIP/APOM/NPC1L1/TTC39B/ABCA1/AKR1C1/EHD1/DGAT2/GRAMD1B/LIMA1/NR1H4/SCARB1/LIPC/RORA/ACSM3/TMEM97/G6PC1/MED13/ACOX1/LIPG/RALY/HNF4A/XBP1",34,TRUE,3.2697707003064
"GO:0031669","cellular response to nutrient levels","64/2815","258/18805",0.248062015503876,1.6571247607639,4.45924093255859,2.15329694617016e-05,0.000541811357103139,0.000397807042899963,"PCSK9/SH3GLB1/ELAPOR1/PRKAB2/XPR1/GLUL/RALB/INHBB/NFE2L2/BMPR2/KAT2B/PIK3R4/PLD1/PAK2/ALB/DAP/PRKAA1/CPEB4/SLC34A1/PPARD/PIM1/FOXO3/MIOS/UPP1/TRIM24/WRN/SNAI2/PLIN2/MAPKAP1/RXRA/AKR1C3/MICU1/AMBRA1/CHKA/SESN3/LRRK2/SLC38A2/SLC39A5/MAP1LC3B2/FOXO1/STK24/PRKD1/PRKCH/IGF1R/CLEC16A/WDR59/MYH13/MED1/KRT20/WIPI1/RPTOR/PIK3C3/TNFRSF11A/PLIN3/PAK4/FOXA3/PAK5/NCOA3/CYP24A1/PCK1/XBP1/SMDT1/PRR5/LAMP2",64,TRUE,3.26615189580427
"GO:0072088","nephron epithelium morphogenesis","27/2815","80/18805",0.3375,2.25459591474245,4.71821838266488,2.1660920097761e-05,0.00054283313874026,0.000398557252223233,"CTNNBIP1/HS2ST1/AGT/OSR1/PAX8/CTNNB1/HES1/NPNT/ADAMTS16/FGF1/VEGFA/AHI1/GLI3/SHH/MYC/PAX2/LGR4/WNT11/BMP4/SIX1/SIX4/SALL1/HS3ST3A1/HS3ST3B1/HNF1B/SOX9/GPC3",27,TRUE,3.26533364750323
"GO:0034762","regulation of transmembrane transport","105/2815","478/18805",0.219665271966527,1.46742644381192,4.34331797746533,2.32963761611533e-05,0.000581473806592643,0.000426927882725004,"SLC6A9/PCSK9/PDZK1/NOS1AP/RGS2/SLC30A1/AGT/OPN3/OSR1/SLC8A1/PRKCE/HK2/KCNIP3/IL1B/DPP10/BIN1/STK39/NFE2L2/SESTD1/IRS1/PID1/CAB39/PER2/SEPTIN2/CACNA1D/SLMAP/KCNAB1/OSTN/FGF12/HTT/KCNIP4/STIM2/PPP3CA/ANK2/ACSL1/PDE4D/PIK3R1/VDAC1/DIAPH1/SLC34A1/EDN1/BAK1/MAPK14/PIM1/FYN/GOPC/TRDN/ENPP1/UTRN/NPSR1/SRI/AKAP9/RELN/BRAF/TCAF1/DPP6/PTK2B/CHD7/ASPH/CA2/DAPK1/PTPN3/FFAR4/SORBS1/ACSL5/STIM1/F2/AHNAK/TRPC6/SLN/FXYD2/UBASH3B/WNK1/GRIN2B/ANO6/TMBIM6/SLC17A8/IGF1/TESC/PLA2G1B/P2RX4/IRS2/PRKD1/GNB5/NEDD4/OAZ2/CEMIP/MEF2A/ATP2A1/CX3CL1/WWP2/CYBA/SPG7/MINK1/STXBP4/VMP1/ASPSCR1/YES1/NEDD4L/C3/INSR/FGF21/TRIB3/GPC3/FMR1",105,FALSE,3.23546984397679
"GO:0001838","embryonic epithelial tube formation","36/2815","121/18805",0.297520661157025,1.98752256946993,4.57240693612654,2.50359075547036e-05,0.000622392661809931,0.00045697119684059,"SKI/LUZP1/PHACTR4/BCL10/HS2ST1/LMO4/TGFB2/OSR1/PAX8/TRIM71/CTNNB1/SETD2/WNT5A/IFT57/OPA1/CC2D2A/CITED2/COBL/DLC1/STK3/KIF20B/PAX2/DEAF1/ST14/TULP3/KDM2B/BMP4/SIX1/SIX4/HNF1B/SOX9/MIB1/ARHGAP35/OVOL2/BMP7/CELSR1",36,TRUE,3.20593553644613
"GO:0055092","sterol homeostasis","34/2815","112/18805",0.303571428571429,2.02794341537681,4.57803181293545,2.61953336014392e-05,0.000648621507302567,0.000476228857883157,"ERRFI1/FABP3/PCSK9/NEGR1/APOA2/SOAT1/NR5A2/APOB/CNBP/MTTP/FGFR4/MYLIP/APOM/NPC1L1/TTC39B/ABCA1/AKR1C1/EHD1/DGAT2/GRAMD1B/LIMA1/NR1H4/SCARB1/LIPC/RORA/ACSM3/TMEM97/G6PC1/MED13/ACOX1/LIPG/RALY/HNF4A/XBP1",34,TRUE,3.18800865487987
"GO:0055006","cardiac cell development","30/2815","94/18805",0.319148936170213,2.13200559313707,4.61640698056191,2.66608105654044e-05,0.000657527530412652,0.000482767810363525,"TGFBR3/LMNA/RGS2/PROX1/SLC8A1/MEIS1/NEB/FOXP1/PDGFRA/PDLIM5/SPRY1/SORBS2/SGCD/EDN1/VEGFA/GATA4/ADRA1A/NOTCH1/PRKG1/BMPR1A/IGF1/TBX3/BMP4/MEF2A/MAP2K4/FHOD3/ALPK2/JAG1/CXADR/LARGE1",30,TRUE,3.18208605872263
"GO:0051338","regulation of transferase activity","102/2815","463/18805",0.220302375809935,1.47168247854559,4.31178387333854,2.67670842613402e-05,0.000657539243811182,0.000482776410538421,"ERRFI1/CCN1/LMO4/APOA2/RGS2/PTPRC/DSTYK/PROX1/TGFB2/DUSP10/AGT/TRIB2/GCKR/SLC8A1/SOCS5/ETAA1/IL1B/RALB/ALS2/CAB39/KAT2B/NEK10/DUSP7/WNT5A/ROBO1/AGTR1/WWTR1/ECT2/MAP3K13/PAK2/ADRA2C/LDB2/CENPE/SYNPO2/FBXW7/RAPGEF2/PRLR/MACROH2A1/FGF1/CCNG1/DUSP1/NEDD9/EDN1/TRIM27/PIM1/SASH1/SNX9/MAP3K4/PRKN/PDGFA/EGFR/RELN/TNFRSF10B/TNFRSF10A/PTK2B/NRG1/TCIM/ADCY8/PTK2/GNAQ/CDC14B/GTPBP4/CCNY/PTEN/HHEX/BTRC/PTPRJ/MEN1/LRP6/LRRK2/HMGA2/IGF1/CORO1C/PLA2G1B/LATS2/RFC3/IPO5/IRS2/PRKCH/SLC8A3/FEM1B/CEMIP/NR2F2/PIK3R6/KSR1/DUSP3/HEXIM2/TOM1L1/PPM1E/ERN1/ADCYAP1/TNFRSF11A/INSR/CEACAM1/TRIB3/RASSF2/SRC/PTPRT/PREX1/PTPN1/UBE2L3/CARD10",102,FALSE,3.18207832213549
"GO:0010720","positive regulation of cell development","99/2815","447/18805",0.221476510067114,1.47952602906291,4.30520021991902,2.79659026879827e-05,0.000683165549266012,0.000501591676515758,"PRKCZ/CTNNBIP1/RUNX3/CSF1/NOTCH2/ADCY10/TNFSF4/PTPRC/SLC30A1/DUSP10/ID2/SOCS5/BCL11A/IL1RL2/IL1B/GLI2/BIN1/PROC/BMPR2/CREB1/FN1/IHH/TGFBR2/CTNNB1/PLXNB1/DAG1/ROBO2/ROBO1/NFKBIZ/MAP3K13/ETV5/BCL6/OPA1/HES1/ADD1/PPP3CA/LEF1/PDE5A/IL6ST/MAN2A1/NEDD9/CD83/ID4/SOX4/VEGFA/FOXO3/TIAM2/ARID1B/QKI/GLI3/EGFR/RELN/PTPRZ1/BRAF/SHH/TOX/RIPK2/SMARCA2/SHB/ANXA1/SEMA4D/NOTCH1/NRP1/ZNF365/ZMIZ1/NEURL1/RASSF10/CAPRIN1/AMBRA1/TENM4/ZBTB16/CDON/PDE3A/KITLG/PLXNC1/PPP1CC/TESC/LIG4/FOXG1/BMP4/PRKCH/ZFP36L1/NUMB/IL4R/CX3CL1/PIK3R6/PRKCA/RPTOR/SMAD7/TNFRSF11A/BRD4/TGM2/ADNP/PCK1/RUNX1/XBP1/CDKL5/NKAP/FMR1",99,FALSE,3.1654740424082
"GO:0003148","outflow tract septum morphogenesis","13/2815","26/18805",0.5,3.34014209591474,5.00994272616067,2.803012309941e-05,0.000683165549266012,0.000501591676515758,"TGFB2/NRP2/TGFBR2/ROBO2/ROBO1/SEMA3C/NRP1/BMPR1A/PARVA/BMP4/SMAD6/TBX2/GATA6",13,TRUE,3.1654740424082
"GO:0042733","embryonic digit morphogenesis","22/2815","60/18805",0.366666666666667,2.44943753700414,4.71815817194417,2.87901648850192e-05,0.000698738394560242,0.00051302552236417,"ECE1/MYCN/OSR1/WDPCP/LNPK/IHH/CTNNB1/WNT5A/TBC1D32/GJA1/GLI3/SHH/LMBR1/NOTCH1/BMPR1A/ZBTB16/TULP3/TBX3/FREM2/BMP4/SALL1/TBX2",22,TRUE,3.15568539230095
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","15/2815","33/18805",0.454545454545455,3.03649281446795,4.91275004402877,2.88939287855161e-05,0.000698738394560242,0.00051302552236417,"HS2ST1/HS6ST1/CTNNB1/PXYLP1/UGDH/HS3ST5/EXTL3/EXT1/SLC35D2/TCF7L2/XYLT1/HS3ST4/HS3ST3A1/HS3ST3B1/HS6ST2",15,TRUE,3.15568539230095
"GO:1903532","positive regulation of secretion by cell","71/2815","297/18805",0.239057239057239,1.59697029501648,4.35102210389965,2.9611859721664e-05,0.000713324450271869,0.000523734850646323,"WLS/GOLPH3L/S100A10/MPC2/TGFB2/VSNL1/SDC1/PRKCE/TACR1/IL1B/INHBB/GCG/RAPGEF4/CREB1/ITPR1/PPARG/MYRIP/CADPS/RAB7A/SLC2A2/SPP1/AIMP1/FGB/FGA/FGG/DAB2/F2RL1/PCSK1/SPINK1/EDN1/DTNBP1/SOX4/PPARD/CD2AP/RFX6/EGFR/SRI/CADPS2/SYBU/ADCY8/UNC13B/FRMD4A/GLUD1/FFAR4/TCF7L2/F2/AVPR1A/NR1H4/IGF1/PLA2G1B/P2RX4/AACS/CPB2/IRS2/RAB2B/PRKD1/ARF6/IL4R/RPH3AL/ADORA2B/PRKCA/MAP2K6/ADCYAP1/TNFRSF11A/FFAR2/TRPM4/PLCB1/SNAP25/GHRH/PLA2G6/ACSL4",71,TRUE,3.14671288962551
"GO:0061351","neural precursor cell proliferation","44/2815","160/18805",0.275,1.83707815275311,4.46154105495908,2.99213888607037e-05,0.000717997806058972,0.000527166107340584,"RERE/TRNP1/NFIA/DOCK7/PTBP2/PROX1/ID2/POU3F3/TRIM71/CTNNB1/GNAI2/WNT5A/LEF1/EGF/CTNNA1/ID4/VEGFA/POU3F2/FOXO3/MIOS/GLI3/PTPRZ1/SHH/TOX/NFIB/NOTCH1/SHOC2/RASSF10/CDON/SOX5/LRRK2/RACGAP1/SLC39A5/KDM2B/LNX2/FOXO1/FOXG1/NUMB/DLL4/RORA/CX3CL1/IGF2BP1/CDH2/PDE9A",44,TRUE,3.14387688280218
"GO:0050878","regulation of body fluid levels","88/2815","388/18805",0.22680412371134,1.5151160022706,4.30181321469049,3.0569333791596e-05,0.000730724651979883,0.000536510372415259,"LCK/NEGR1/F3/VAV3/IL6R/F5/F13B/PRKCE/HK2/GGCX/MERTK/PROC/STK39/LNPK/NFE2L2/TFPI/CREB1/ERBB4/GNAI2/PIK3CB/DGKG/HRG/KNG1/HGFAC/ADRA2C/PDGFRA/BTC/METAP1/PPP3CA/ANXA5/SLC7A11/FGB/FGA/FGG/KLKB1/F11/PRLR/ITGA2/IL6ST/F2RL1/CDO1/SPINK1/EDN1/DTNBP1/CLIC1/MAPK14/VEGFA/PDSS2/TRAF3IP2/GJA1/SLC22A2/PDGFA/EGFR/SHH/EXT1/HAS2/GNAQ/VAV2/PRKG1/PLAU/NEURL1/F2/PTPRJ/UBASH3B/WNK1/ANO6/ADCY6/TSPAN8/CPB2/RASA3/SERPINA10/SERPINA1/FOXB1/ADAMTS18/PLCG2/CYBA/SERPINF2/MLLT6/MED1/APOH/PRKCA/MYL12A/MYO5B/CEACAM1/FOXA2/SRC/HNF4A/XBP1",88,FALSE,3.13624624089861
"GO:0032868","response to insulin","76/2815","324/18805",0.234567901234568,1.5669802425279,4.31934392585145,3.16756477582298e-05,0.000754268777078155,0.000553796866432451,"PRKCZ/ERRFI1/SLC25A33/PCSK9/BCAR3/HMGCS2/PKLR/PARP1/LPIN1/KHK/MERTK/IL1B/INSIG2/INHBB/GRB14/CFLAR/ERBB4/IRS1/PID1/TWIST2/PPARG/KAT2B/GNAI2/AHSG/FGFR3/PDGFRA/PRKAA1/PIK3R1/ZBED3/AP3S1/EGR1/FGFR4/MAPK14/CD2AP/GCLC/ENPP1/IGFBP1/EGFR/MET/SLC39A14/NCOA2/KANK1/MAPKAP1/ECHDC3/SORBS1/PDE3B/PIK3C2A/CAT/PTPRJ/SESN3/SIK2/ATP2B1/NR1H4/PLA2G1B/FOXO1/TBC1D4/IRS2/ZFP36L1/ZNF592/IGF1R/BCAR1/ZDHHC7/STXBP4/GRB2/SOCS3/LPIN2/RAB31/TNFRSF11A/INSR/CEACAM1/TRIB3/PTPRA/SRC/PTPN1/PCK1/XBP1",76,TRUE,3.12247386951237
"GO:0038127","ERBB signaling pathway","48/2815","180/18805",0.266666666666667,1.7814091178212,4.41984129531506,3.19397209553839e-05,0.000757654067701186,0.000556282403943708,"ERRFI1/IFI6/BCAR3/ABL2/PIGR/SLC30A10/AGT/SOCS5/RTN4/TGFA/MERTK/RALB/ERBB4/CBLB/RAB7A/FGFR3/PDGFRA/AREG/BTC/EGF/ITGA1/FGFR4/FAM83B/EGFR/HIP1/MET/BRAF/PTK2B/NRG1/PTK2/PTPN3/MVB12B/PIK3C2A/PTPRJ/CADM1/HIP1R/SPRY2/IGF1R/BCAR1/GRB7/DUSP3/SOX9/GRB2/GAREM1/INSR/CEACAM1/KIF16B/SRC",48,TRUE,3.12052904078089
